ano,id_municipio_6,nome_municipio,grupo_renda,tae_creche_capped,tel_creche_capped,tae_pre_capped,tel_pre_capped,Total_mulheres,log_emp_mulher,Total_emp,Total_mulheres_negras,rem_med_mulheres_negras,pib_per_capita
2012,230480,Granjeiro,Menor Dinamismo Econômico,57.414448669201526,33.840304182509506,100.0,67.42424242424242,287,5.662960480135946,443,2,1012.6086,5369.14963744232
2013,230480,Granjeiro,Menor Dinamismo Econômico,50.0,29.044117647058822,100.0,90.9090909090909,336,5.820082930352362,558,23,629.8119130434783,5388.487634055592
2014,230480,Granjeiro,Menor Dinamismo Econômico,46.0377358490566,27.547169811320757,100.0,93.6,205,5.327876168789581,357,0,,6917.016111233724
2015,230480,Granjeiro,Menor Dinamismo Econômico,49.392712550607285,25.101214574898783,100.0,65.92592592592592,292,5.680172609017068,498,30,1069.53392,6741.655540720962
2016,230480,Granjeiro,Menor Dinamismo Econômico,36.29032258064516,17.741935483870968,100.0,76.08695652173914,2,1.0986122886681098,46,0,,7120.430589818345
2017,230480,Granjeiro,Menor Dinamismo Econômico,44.48979591836735,20.816326530612244,100.0,71.53284671532847,403,6.0014148779611505,628,0,,8727.23163841808
2018,230480,Granjeiro,Menor Dinamismo Econômico,38.14814814814815,21.11111111111111,100.0,81.10236220472441,358,5.883322388488279,587,2,756.75075,9663.459386887447
2019,230480,Granjeiro,Menor Dinamismo Econômico,33.33333333333333,17.543859649122805,100.0,74.54545454545455,385,5.955837369464831,622,2,1235.9,9304.913294797689
2007,230465,Graça,Menor Dinamismo Econômico,33.156216790648244,16.790648246546226,100.0,69.92337164750958,578,6.361302477572996,905,1,733.825,2441.851343400667
2008,230465,Graça,Menor Dinamismo Econômico,30.666666666666664,13.948717948717947,100.0,61.74496644295302,593,6.386879319362645,925,2,2032.5652,2724.268415741675
2009,230465,Graça,Menor Dinamismo Econômico,28.58585858585859,16.161616161616163,93.80733944954127,67.66055045871559,638,6.459904454377535,971,2,2155.4456,3034.923819675215
2010,230465,Graça,Menor Dinamismo Econômico,35.97826086956522,17.82608695652174,94.61206896551724,61.422413793103445,542,6.297109319933935,844,21,4552.813228571428,3607.74802312446
2011,230465,Graça,Menor Dinamismo Econômico,40.9873708381171,22.732491389207805,89.70297029702971,62.37623762376238,528,6.270988431858299,835,4,1627.151925,3843.7645184841044
2012,230465,Graça,Menor Dinamismo Econômico,40.64935064935065,20.259740259740266,90.8023483365949,61.839530332681015,518,6.251903883165888,806,7,1353.436742857143,3971.22969837587
2013,230465,Graça,Menor Dinamismo Econômico,36.66666666666666,19.166666666666668,99.38144329896907,68.65979381443299,792,6.675823221634848,894,4,1708.84,4237.353576336627
2014,230465,Graça,Menor Dinamismo Econômico,41.37426900584795,24.269005847953213,100.0,68.7041564792176,754,6.626717749249025,860,7,2120.134971428572,5027.278079413881
2015,230465,Graça,Menor Dinamismo Econômico,49.59612277867528,26.17124394184168,97.66839378238342,62.69430051813472,718,6.577861357721047,827,7,2158.3897,5358.702759251994
2016,230465,Graça,Menor Dinamismo Econômico,42.040185471406495,23.64760432766615,100.0,74.51523545706371,737,6.6039438246004725,854,6,1848.014666666667,5647.973856209151
2017,230465,Graça,Menor Dinamismo Econômico,50.07923930269413,26.62440570522979,100.0,70.35928143712576,472,6.159095388491933,754,9,1181.1792,6272.489710589926
2018,230465,Graça,Menor Dinamismo Econômico,50.15527950310559,30.434782608695656,100.0,74.92260061919505,488,6.192362489474872,800,25,1232.92806,6792.063800816962
2019,230465,Graça,Menor Dinamismo Econômico,49.63072378138848,29.54209748892172,100.0,88.0701754385965,463,6.139884552226255,771,22,1099.569090909091,7357.524828113063
2007,230490,Groaíras,Menor Dinamismo Econômico,13.22463768115942,5.978260869565218,100.0,63.1578947368421,275,5.62040086571715,439,6,782.13925,2607.021996615905
2008,230490,Groaíras,Menor Dinamismo Econômico,18.181818181818183,6.951871657754011,88.27361563517914,58.30618892508144,275,5.62040086571715,430,4,794.8294000000001,2899.746578813989
2009,230490,Groaíras,Menor Dinamismo Econômico,17.429577464788732,13.028169014084506,96.52509652509652,78.76447876447877,244,5.501258210544727,373,4,866.9012,3122.555410691004
2010,230490,Groaíras,Menor Dinamismo Econômico,43.177570093457945,11.588785046728972,50.54945054945055,32.967032967032964,307,5.730099782973574,482,4,922.96415,3715.2913570590536
2011,230490,Groaíras,Menor Dinamismo Econômico,39.50850661625709,10.01890359168242,55.631399317406135,41.29692832764505,302,5.713732805509369,486,234,1922.934054273504,4065.4865544592762
2012,230490,Groaíras,Menor Dinamismo Econômico,23.35216572504708,8.286252354048965,93.05555555555556,68.05555555555556,320,5.771441123130016,554,231,2136.82054025974,4277.166108185735
2013,230490,Groaíras,Menor Dinamismo Econômico,27.18631178707224,16.159695817490494,100.0,77.45454545454545,321,5.7745515455444085,605,26,1081.525307692308,4942.163479565054
2014,230490,Groaíras,Menor Dinamismo Econômico,29.92700729927008,19.34306569343066,100.0,79.75708502024291,313,5.749392985908253,617,31,1188.288696774194,5955.665024630542
2015,230490,Groaíras,Menor Dinamismo Econômico,37.7431906614786,24.12451361867704,100.0,72.04724409448819,369,5.91350300563827,693,58,1155.875929310345,6200.792845948188
2016,230490,Groaíras,Menor Dinamismo Econômico,43.77593360995851,26.763485477178424,89.08450704225352,67.25352112676056,268,5.594711379601839,538,42,1192.715333333334,6407.647973652914
2017,230490,Groaíras,Menor Dinamismo Econômico,49.8960498960499,38.25363825363826,100.0,76.10294117647058,302,5.713732805509369,603,27,1230.5592,7074.100980748274
2018,230490,Groaíras,Menor Dinamismo Econômico,49.353448275862064,33.83620689655172,100.0,75.37878787878788,375,5.929589143389895,711,18,967.2985,7287.378114842903
2019,230490,Groaíras,Menor Dinamismo Econômico,43.0188679245283,29.81132075471698,100.0,84.29752066115702,306,5.726847747587197,644,19,989.4952631578948,7911.908203830863
2007,230495,Guaiúba,Menor Dinamismo Econômico,20.94691535150645,14.8493543758967,100.0,84.55696202531645,680,6.523562306149512,1702,105,890.0424352380952,2625.530015621513
2008,230495,Guaiúba,Menor Dinamismo Econômico,18.732394366197184,11.830985915492958,100.0,78.44712182061579,708,6.5638555265321274,1951,94,986.3930723404256,2993.9154114543444
2009,230495,Guaiúba,Menor Dinamismo Econômico,32.11072664359861,21.86851211072664,100.0,75.53342816500711,842,6.736966958001855,2229,164,1126.548848780488,3261.2250031442586
2010,230495,Guaiúba,Menor Dinamismo Econômico,28.81118881118881,18.53146853146853,100.0,74.85875706214689,912,6.816735880594968,2857,186,1108.499717204301,4336.847785480055
2011,230495,Guaiúba,Menor Dinamismo Econômico,31.75582990397805,20.438957475994517,100.0,73.51664254703329,1041,6.948897222313312,2964,225,1121.076921333333,4637.9945932661585
2012,230495,Guaiúba,Menor Dinamismo Econômico,32.3448275862069,16.344827586206897,100.0,61.23595505617978,792,6.675823221634848,2282,198,1208.417832323232,4584.826303231285
2013,230495,Guaiúba,Menor Dinamismo Econômico,32.68678160919541,15.373563218390805,95.09283819628646,62.59946949602122,1268,7.1459844677143876,3117,546,1668.140923076923,5369.537732121691
2014,230495,Guaiúba,Menor Dinamismo Econômico,33.42676944639103,18.710581639803785,98.32869080779945,64.20612813370474,900,6.803505257608338,2289,217,1368.795716129032,6011.571087916814
2015,230495,Guaiúba,Menor Dinamismo Econômico,43.9360929557008,22.80319535221496,100.0,61.07954545454546,1051,6.9584483932976555,2537,518,1612.702358108108,6237.374714600828
2016,230495,Guaiúba,Menor Dinamismo Econômico,46.30577907827359,27.13972201901975,100.0,68.5792349726776,878,6.778784897685177,2166,497,1647.271402414487,6450.078571154804
2017,230495,Guaiúba,Menor Dinamismo Econômico,41.44404332129964,24.115523465703973,100.0,66.86046511627907,817,6.706862336602747,2084,167,1327.61897245509,7945.653412327674
2018,230495,Guaiúba,Menor Dinamismo Econômico,44.15204678362573,24.48830409356725,100.0,62.15827338129496,676,6.517671272912275,1854,170,1282.427258823529,7715.246297975219
2019,230495,Guaiúba,Menor Dinamismo Econômico,36.84971098265896,21.38728323699422,100.0,67.63425253991292,785,6.666956792429207,1880,168,1278.481845238095,7813.842848373235
2007,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,28.62582208376601,13.187954309449635,90.60913705583756,61.54822335025381,1027,6.93537044601511,1564,107,802.558668224299,3872.5786677564365
2008,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,28.88332140300644,15.390121689334288,96.25246548323472,69.55950032873109,1440,7.273092595999522,2245,127,844.9621921259843,4650.552160113318
2009,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,27.76368249365712,15.36788691554911,100.0,70.8704592186429,1750,7.467942332285852,2591,127,910.819262992126,4366.921835129928
2010,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,29.46495855312736,16.729464958553127,98.1042654028436,69.73595125253892,1863,7.530479995245536,2854,134,936.7661208955224,5531.489080079417
2011,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,27.189292543021036,14.760994263862331,99.16083916083916,71.46853146853147,1672,7.422373700986824,2753,171,981.158738011696,6257.312096880348
2012,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,23.06805074971165,9.22722029988466,100.0,68.86864085041762,1481,7.301147805856032,2473,201,1120.474423880597,6118.515802979916
2013,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,25.211778943122223,7.664380798709157,96.68924003009782,62.67870579382995,1555,7.349873704738337,2632,236,1139.149627118644,7203.363205603626
2014,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,15.517241379310343,6.814449917898194,100.0,75.24308152580403,1601,7.379008127628304,2713,229,1225.478431441048,8194.691627131684
2015,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,9.77852068533222,6.853322189720017,100.0,66.87402799377917,1566,7.356918242356021,2691,232,1226.166254310345,8325.866516819493
2016,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,26.361746361746363,13.762993762993764,96.75632911392404,68.9873417721519,1541,7.340835554123275,2576,252,1223.185246031746,9155.03422304776
2017,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,22.30646448523544,9.7366320830008,100.0,69.90779547359598,1647,7.4073177104694174,2758,240,1268.389755,11416.149068322982
2018,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,25.85478294275835,10.295812524010756,100.0,73.97610921501706,1684,7.429520842786462,2751,291,1185.246134020619,12079.44501800418
2019,230500,Guaraciaba do Norte,Maior Dinamismo Econômico,26.62699888434362,10.189661584232056,100.0,74.41666666666666,1691,7.433666540166168,2822,315,1537.458888888889,13749.913882190836
2007,230510,Guaramiranga,Maior Dinamismo Econômico,0.0,0.0,100.0,100.0,200,5.303304908059076,417,18,913.6827166666668,5927.327606222429
2008,230510,Guaramiranga,Maior Dinamismo Econômico,0.0,0.0,100.0,99.54128440366972,199,5.298317366548036,600,19,899.7919578947369,6785.663591199433
2009,230510,Guaramiranga,Maior Dinamismo Econômico,0.0,0.0,100.0,94.21052631578948,296,5.6937321388027,768,18,948.8834666666668,7868.550368550368
2010,230510,Guaramiranga,Maior Dinamismo Econômico,25.0,13.764044943820226,100.0,73.09644670050761,295,5.69035945432406,853,19,1395.759452631579,9090.77809798271
2011,230510,Guaramiranga,Maior Dinamismo Econômico,37.396121883656505,21.60664819944598,96.95431472081218,63.95939086294417,316,5.75890177387728,741,27,1356.827144444444,10819.61557417447
2012,230510,Guaramiranga,Maior Dinamismo Econômico,39.66480446927375,26.53631284916201,100.0,72.4867724867725,300,5.707110264748875,628,32,1032.498875,10282.355915065724
2013,230510,Guaramiranga,Maior Dinamismo Econômico,44.50867052023121,28.901734104046245,100.0,69.89247311827957,310,5.739792912179234,624,52,998.4942692307692,11454.080327449476
2014,230510,Guaramiranga,Maior Dinamismo Econômico,46.99140401146132,29.799426934097426,100.0,70.05988023952095,274,5.616771097666572,647,54,1173.909488888889,15365.687303252886
2015,230510,Guaramiranga,Maior Dinamismo Econômico,45.0920245398773,30.06134969325153,100.0,73.71428571428571,349,5.857933154483459,715,48,1114.96826875,13592.20430107527
2016,230510,Guaramiranga,Maior Dinamismo Econômico,45.42483660130719,28.431372549019606,100.0,75.91623036649214,283,5.648974238161206,719,49,1061.342857142857,15167.676211453745
2017,230510,Guaramiranga,Maior Dinamismo Econômico,41.042345276872965,29.64169381107492,100.0,87.71929824561403,351,5.863631175598097,813,42,1253.215285714286,17412.743163236537
2018,230510,Guaramiranga,Maior Dinamismo Econômico,43.13099041533546,24.281150159744406,100.0,62.0253164556962,343,5.840641657373398,799,64,1250.1649453125,16815.57719054242
2019,230510,Guaramiranga,Maior Dinamismo Econômico,54.071661237785015,30.944625407166125,92.25806451612904,56.12903225806451,386,5.958424693029782,831,71,1173.413661971831,14484.498363181205
2007,230520,Hidrolândia,Menor Dinamismo Econômico,13.49911190053286,8.081705150976909,100.0,91.0,646,6.472346294500901,1077,17,963.6811235294118,2838.9446422790547
2008,230520,Hidrolândia,Menor Dinamismo Econômico,23.387790197764403,9.458297506448838,100.0,70.5340699815838,775,6.654152520183219,1331,15,969.1844266666668,3455.0070669528345
2009,230520,Hidrolândia,Menor Dinamismo Econômico,24.08695652173913,11.043478260869566,100.0,73.308957952468,738,6.6052979209482015,1305,16,1118.2523,3686.7857884895075
2010,230520,Hidrolândia,Menor Dinamismo Econômico,22.38938053097345,8.761061946902656,98.31649831649833,72.89562289562289,678,6.520621127558696,1206,15,1321.43968,4170.763260025873
2011,230520,Hidrolândia,Menor Dinamismo Econômico,31.57398680490104,14.514608859566447,100.0,71.15716753022453,708,6.5638555265321274,1220,18,1412.871783333333,5062.1977569708815
2012,230520,Hidrolândia,Menor Dinamismo Econômico,30.5168986083499,13.518886679920476,100.0,70.47451669595782,679,6.522092798170152,1184,25,1483.525952,4923.930836914263
2013,230520,Hidrolândia,Menor Dinamismo Econômico,35.78174186778594,16.789087093389295,100.0,66.19964973730298,620,6.431331081933479,1104,21,1706.555333333333,5127.451966602957
2014,230520,Hidrolândia,Menor Dinamismo Econômico,39.17995444191344,17.88154897494305,97.86096256684492,63.81461675579323,705,6.559615237493242,1227,21,2184.317771428572,5753.830746119179
2015,230520,Hidrolândia,Menor Dinamismo Econômico,36.01841196777906,18.8722669735328,100.0,72.0408163265306,686,6.532334292222349,1238,45,1222.824695555556,6187.73373223635
2016,230520,Hidrolândia,Menor Dinamismo Econômico,40.46454767726161,23.34963325183374,100.0,73.03370786516854,688,6.535241271013659,1260,53,1081.731075471698,6748.112832737385
2017,230520,Hidrolândia,Menor Dinamismo Econômico,46.84343434343434,26.641414141414145,100.0,67.81857451403887,660,6.493753839851686,1171,30,1193.31684,7083.106604006925
2018,230520,Hidrolândia,Menor Dinamismo Econômico,44.72769409038239,22.0162224797219,100.0,70.90069284064666,642,6.466144724237619,1147,52,1736.315538461539,7254.667845911949
2019,230520,Hidrolândia,Menor Dinamismo Econômico,42.99781181619256,22.975929978118163,100.0,82.51231527093597,622,6.434546518787453,1122,53,1507.88,7668.235058564421
2007,230523,Horizonte,Maior Dinamismo Econômico,17.652524001238774,8.144936512852276,100.0,75.79092159559835,6358,8.757626411267408,14829,4455,1004.516044893378,14744.574599260173
2008,230523,Horizonte,Maior Dinamismo Econômico,8.865558471857685,4.724409448818897,100.0,78.88074616922052,6793,8.82379514872053,15812,4685,1013.234123543223,16973.517756439567
2009,230523,Horizonte,Maior Dinamismo Econômico,13.37774077157924,6.466833194560088,100.0,81.51476251604622,7977,8.984443032465352,18240,5498,1052.220609676246,20020.60262683492
2010,230523,Horizonte,Maior Dinamismo Econômico,14.01017948031074,5.089740155371016,100.0,75.7557063541024,9391,9.147613542067878,21240,6498,1078.68648531856,20774.54835377897
2011,230523,Horizonte,Maior Dinamismo Econômico,13.877551020408164,3.9795918367346936,100.0,70.79593058049073,8468,9.0441677169216,19744,5788,1110.106385608155,21237.67794611906
2012,230523,Horizonte,Maior Dinamismo Econômico,16.425722831505485,4.162512462612163,100.0,67.47787610619469,7839,8.966994113344454,18170,5355,1182.336839290383,19545.568146804068
2013,230523,Horizonte,Maior Dinamismo Econômico,21.177049987687763,6.944102437823196,100.0,65.47619047619048,8379,9.033603193476129,19184,5588,1177.688951682176,19732.17351115806
2014,230523,Horizonte,Maior Dinamismo Econômico,24.56587172956703,9.655012734429269,100.0,73.14285714285714,8187,9.01042494678118,18462,5406,1235.696297891232,22671.78478113609
2015,230523,Horizonte,Maior Dinamismo Econômico,23.79597197898424,8.384413309982488,100.0,63.02816901408451,7269,8.891511570527564,16577,4585,1205.631974961832,20313.67474157658
